<1975,1981,1985,1987,1988,1994,1996,1997,1998,2001,2006,2007,2008,2009,2010,2011,2013,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,codigo_ibge,municipio_nome,populacao_2022,total_casos_periodo,taxa_por_10k_hab
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,206,0,8,6,261400,SERRITA,18207.0,220,120.83264678420387
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,37,11,5,19,8,14,2,261410,SERTANIA,32811.0,96,29.258480387674865
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,2,38,1,0,9,5,261420,SIRINHAEM,37596.0,62,16.491116076178315
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,1,0,3,0,0,0,261430,MOREILANDIA,10540.0,10,9.487666034155598
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2,1,1,1,0,1,0,261450,SURUBIM,64120.0,10,1.5595757953836555
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,7,0,2,0,261460,TABIRA,27681.0,13,4.6963621256457495
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,261470,TACAIMBO,13738.0,1,0.7279079924297569
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,8,0,261480,TACARATU,23902.0,11,4.602125345159401
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,1,0,261485,TAMANDARE,23561.0,12,5.093162429438479
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,261500,TAQUARITINGA DO NORTE,24736.0,3,1.2128072445019404
